Year,Type,Fund_Name,Assets,Liabilities,Active_Male,Active_Female,Retired_Members,Active_Members,Position,Funding
2013,Police,Roselle Police Pension Fund,20683955.43,35279261.34,23,5,19,28,-14595305.91,0.586292191
2013,Police,Round Lake Beach Police Pension Fund,15793018,24960643,36,4,10,40,-9167625,0.632716793
2013,Police,Round Lake Park Police Pension Fund,1508326,6634932,12,1,2,13,-5126606,0.227331041
2013,Police,Round Lake Police Pension Fund,5144082,8915594,18,3,5,21,-3771512,0.576975802
2013,Police,Salem Police Pension Fund,5222301,9309613,12,1,7,13,-4087312,0.560957905
2013,Police,Sandwich Police Pension Fund,3437446,7555960,14,0,2,14,-4118514,0.454931736
2013,Police,Sauk Village Police Pension Fund,5764268,11558316,15,1,7,16,-5794048,0.49871175
2013,Police,Savanna Police Pension Fund,2026580,3725221,6,0,4,6,-1698641,0.544016046
2013,Police,Schaumburg Police Pension Fund,87918706,148911808,94,17,75,111,-60993102,0.590407888
2013,Police,Schiller Park Police Pension Fund,15700922,33679774,33,0,22,33,-17978852,0.466182523
2013,Police,Shelbyville Police Pension Fund,2048028,4087447,6,1,2,7,-2039419,0.501053102
2013,Police,Shiloh Police Pension Fund,2952177,3844766,16,0,0,16,-892589,0.767843089
2013,Police,Shorewood Police Pension Fund,9271092,10856107,21,3,5,24,-1585015,0.853997847
2013,Police,Silvis Police Pension Fund,5556122,10000932,14,1,7,15,-4444810,0.555560422
2013,Police,Skokie Police Pension Fund,77365214.87,121562275.8,95,13,87,108,-44197060.96,0.636424535
2013,Police,South Barrington Police Pension Fund,6773258,11163071,18,0,2,18,-4389813,0.606755793
2013,Police,South Beloit Police Pension Fund,1993211,4493339,13,2,1,15,-2500128,0.443592393
2013,Police,South Chicago Heights Police Pension Fund,3590402.78,5809855.01,6,0,3,6,-2219452.23,0.617984919
2013,Police,South Elgin Police Pension Fund,10779103,18202140,29,2,6,31,-7423037,0.592188776
2013,Police,South Holland Police Pension Fund,20511425,31433065,41,5,14,46,-10921640,0.652542951
2013,Police,Spring Grove Police Pension Fund,1907539,5239963,8,1,3,9,-3332424,0.364036731
2013,Police,Spring Valley Police Pension Fund,3434752,4024927,10,0,3,10,-590175,0.853370011
2013,Police,Springfield Police Pension Fund,123887066,239914513,212,34,178,246,-116027447,0.516380041
2013,Police,St Charles Police Pension Fund,28796811,48227150,44,6,21,50,-19430339,0.597107874
2013,Police,Staunton Police Pension Fund,671475,2023351,6,0,2,6,-1351876,0.331862836
2013,Police,Steger Police Pension Fund,5517869,7012012,12,1,3,13,-1494143,0.786916651
2013,Police,Sterling Police Pension Fund,12252575,20157143,24,5,16,29,-7904568,0.60785276
2013,Police,Stickney Police Pension Fund,5270170,15415178,13,2,12,15,-10145008,0.341881878
2013,Police,Stone Park Police Pensionfund,1153492,18149569,16,0,6,16,-16996077,0.063554787
2013,Police,Streamwood Police Pension Fund,37322123.31,51738683.77,49,6,29,55,-14416560.46,0.721358191
2013,Police,Streator Police Pension Fund,8846376,17325352,23,0,16,23,-8478976,0.510602959
2013,Police,Sugar Grove Police Pension Fund,2424653,6802460,11,1,1,12,-4377807,0.356437671
2013,Police,Summit Police Pension Fund,8303825.67,26402921.02,25,2,12,27,-18099095.35,0.314504053
2013,Police,Swansea Police Pension Fund,7529456,12564710,18,1,5,19,-5035254,0.599254261
2013,Police,Sycamore Police Pension Fund,10467939,15342554,23,7,10,30,-4874615,0.682281386
2013,Police,Taylorville Police Pension Fund,5991680,9621110,17,2,10,19,-3629430,0.622763902
2013,Police,Tinley Park Police Pension Fund,50648361,69742518,67,6,28,73,-19094157,0.726219277
2013,Police,Troy Police Pension Fund,6499034,7985212,18,0,4,18,-1486178,0.813883714
2013,Police,University Park Policemens Pension Fund,6302246,10127353,18,2,5,20,-3825107,0.62229943
2013,Police,Urbana Police Pension Fund,30696879,41708694,47,8,24,55,-11011815,0.735982743
2013,Police,Vandalia Police Pension Fund,4588540,6533703,10,1,5,11,-1945163,0.702287814
2013,Police,Venice Police Pension Fund,537286,1737263,5,0,4,5,-1199977,0.309271538
2013,Police,Vernon Hills Police Pension Fund,33054028,41767322,35,7,15,42,-8713294,0.791384901
2013,Police,Villa Park Police Pension Fund,24871039,43038446,34,3,27,37,-18167407,0.577879578
2013,Police,Warrenville Police Pension Fund,13023232,18320660,26,4,6,30,-5297428,0.7108495
2013,Police,Washington Park Police Pension Fund,2085435.16,3528740.68,2,0,6,2,-1443305.52,0.590985666
2013,Police,Washington Police Pension Fund,6418002,10131252,21,0,8,21,-3713250,0.633485575
2013,Police,Waterloo Police Pension Fund,3879145,7047176,14,0,4,14,-3168031,0.550453827
2013,Police,Watseka Police Pension Fund,2073940,8477714,9,0,7,9,-6403774,0.244634344
2013,Police,Wauconda Police Pension Fund,9037188,16782092,23,2,5,25,-7744904,0.538501875
2013,Police,Waukegan Police Pension Fund,66399147,149076440,133,13,79,146,-82677293,0.445403358
2013,Police,Wayne Police Pension Fund,1403184,3798326,5,0,2,5,-2395142,0.369421687
2013,Police,West Chicago Police Pension Fund,22609438.36,38554979.16,46,2,17,48,-15945540.8,0.586420713
2013,Police,West Dundee Police Pension Fund,9520245,15799117,17,2,8,19,-6278872,0.602580828
2013,Police,Westchester Police Pension Fund,24246504,37559406,28,3,22,31,-13312902,0.645550784
2013,Police,Western Springs Police Pension Fund,12790961.06,22306552.1,17,2,18,19,-9515591.04,0.573417219
2013,Police,Westmont Police Pension Fund,23166848,50590084,36,2,27,38,-27423236,0.457932586
2013,Police,Wheaton Police Pension Fund,42471171,66486523,55,9,35,64,-24015352,0.638793685
2013,Police,Wheeling Police Pension Fund,40799660.93,61840944.12,55,6,27,61,-21041283.19,0.659751586
2013,Police,Willow Springs Police Pension Fund,952889,8637670,12,1,5,13,-7684781,0.110317829
2013,Police,Willowbrook Police Pension Fund,16614601,23370590,18,2,8,20,-6755989,0.710919194
2013,Police,Wilmette Police Pension Fund,37997446.23,55396963.52,40,6,31,46,-17399517.29,0.685912076
2013,Police,Wilmington Police Pension Fund,3956082,7213264,10,1,3,11,-3257182,0.548445475
2013,Police,Winfield Police Pension Fund,6986515,13841328,15,2,6,17,-6854813,0.504757564
2013,Police,Winnetka Police Pension Fund,23446190.78,33464226.68,24,2,24,26,-10018035.9,0.700634472
2013,Police,Winthrop Harbor Police Pension Fund,3347667,3483169,8,0,2,8,-135502,0.961098069
2013,Police,Wood Dale Police Pension Fund,19390947,31429669,33,2,12,35,-12038722,0.616963131
2013,Police,Wood River Police Pension Fund,8880518,14739081,17,1,13,18,-5858563,0.602515042
2013,Police,Woodridge Police Pension Fund,28147771,53196859,46,5,29,51,-25049088,0.52912468
2013,Police,Woodstock Police Pension Fund,17554635,26743628,34,2,15,36,-9188993,0.656404397
2013,Police,Worth Police Pension Fund,10017831,22933401,21,1,18,22,-12915570,0.436822737
2013,Police,Yorkville Police Pension Fund,5127259,12523643,23,3,6,26,-7396384,0.409406352
2013,Police,Zion Police Pension Fund,25985055,40595288,44,2,24,46,-14610233,0.640100275
2013,Fire,Addison Firefighters Pension Fund,39856779,65042843,51,0,36,51,-25186064,0.61277732
2013,Fire,Algonquin Lake In The Hills FPD Pension Fund,14448835,18996809,42,3,4,45,-4547974,0.76059274
2013,Fire,Alsip Firefighters Pension Fund,20270951,35654624,34,1,14,35,-15383673,0.568536384
2013,Fire,Alton Firefighters Pension Fund,18962373,62217174,47,1,56,48,-43254801,0.30477715
2013,Fire,Anna Firefighters Pension Fund,1851077,3923284,2,0,3,2,-2072207,0.471818252
2013,Fire,Arlington Heights Firefighters Pension Fund,75475150,117098514,105,3,60,108,-41623364,0.644544046
2013,Fire,Atwood FPD Firefighters Pension Fund,8411.92,98094.59,0,0,0,0,-89682.67,0.085753149
2013,Fire,Aurora Firefighters Pension Fund,127276751.4,243693086.3,191,3,122,194,-116416334.9,0.52228298
2013,Fire,Barrington Firefighters Pension Fund,13793231.08,17058501.77,30,1,1,31,-3265270.69,0.80858397
2013,Fire,Bartlett FPD Firefighters Pension Fund,11886186.05,18900059.19,42,1,2,43,-7013873.14,0.628896763
2013,Fire,Batavia Firefighters Pension Fund,12326287.09,18671953.25,22,1,5,23,-6345666.16,0.660149848
2013,Fire,Beach Park FPD Firefighters Pension Fund,591610,1241726,7,0,0,7,-650116,0.476441663
2013,Fire,Beardstown Firefighters Pension Fund,792626,1391825,3,0,1,3,-599199,0.569486825
2013,Fire,Belleville Firefighters Pension Fund,22165671,51792328,61,3,32,64,-29626657,0.427972093
2013,Fire,Bellwood Firefighters Pension Fund,20919824.45,32546290.74,24,0,20,24,-11626466.29,0.642771387
2013,Fire,Belvidere Firefighters Pension Fund,12730668,20834239,29,0,9,29,-8103571,0.611045501
2013,Fire,Bement FPD Firefighters Pension Fund,274909,798774,0,0,2,0,-523865,0.344163681
2013,Fire,Bensenville Firefighters Pension Fund,10278621.34,25870001.33,18,1,18,19,-15591379.99,0.397318161
2013,Fire,Benton Firefighters Pension Fund,3448637,4243702,6,0,2,6,-795065,0.812648249
2013,Fire,Berwyn Firefighters Pension Fund,36760159.66,80046305.13,81,1,41,82,-43286145.47,0.459236183
2013,Fire,Bloomingdale FPD Firefighters Pension Fund,24858135,37169217,43,0,16,43,-12311082,0.668782853
2013,Fire,Bloomington Firefighters Pension Fund,43170208,89686828,103,1,49,104,-46516620,0.481343905
2013,Fire,Blue Island Firefighters Pension Fund,5837978,18668453,21,1,10,22,-12830475,0.312718895
2013,Fire,Bolingbrook Firefighters Pension Fund,43219236,77195800,78,7,33,85,-33976564,0.559865122
2013,Fire,Bourbonnais FPD Firefighters Pension Fund,1235304,1822233,11,1,0,12,-586929,0.677906722
2013,Fire,Bradley Firefighters Pension Fund,466345,1192082,4,2,0,6,-725737,0.391202115
2013,Fire,Bridgeview Firefighters Pension Fund,21057041.55,40815793.5,26,1,19,27,-19758751.95,0.515904255
2013,Fire,Bristol-Kendall Firefighter's Pension Fund,140033,200251,1,0,0,1,-60218,0.699287394
2013,Fire,Broadview Firefighters Pension Fund,19283688,35561299,16,2,25,18,-16277611,0.54226613
2013,Fire,Brookfield Firefighters Pension Fund,12565153.71,19761743.59,24,0,8,24,-7196589.88,0.635832241
2013,Fire,Buffalo Grove Firefighters Pension Fund,44306133.08,60394592.25,54,2,24,56,-16088459.17,0.733610932
2013,Fire,Burbank Firefighters Pension Fund,22795306.28,28925016.94,30,0,8,30,-6129710.66,0.788082729
2013,Fire,Burlington Community FPD Firefighters Pension Fun,184635,434658,0,2,0,2,-250023,0.424782243
2013,Fire,Byron FPD Firefighters Pension Fund,10304242.07,11562619.81,12,0,5,12,-1258377.74,0.891168458
2013,Fire,Cairo Firefighters Pension Fund,561066,3585735,4,0,9,4,-3024669,0.156471686
2013,Fire,Calumet City Firefighters Pension Fund,29942373,57828584,54,2,33,56,-27886211,0.517778077
2013,Fire,Canton Fire Pension Fund,6839747,15834401,15,0,16,15,-8994654,0.431954894
2013,Fire,Carbondale Fire Pension Fund,13232407,24965117,26,3,27,29,-11732710,0.53003585
2013,Fire,Carbondale Township Firefighters Pension Fund,953188,747974,4,0,0,4,205214,1.274359804
2013,Fire,Carol Stream FPD Firefighters Pension Fund,29488232,40943359,50,1,16,51,-11455127,0.720220146
2013,Fire,Carpentersville Firefighters Pension Fund,16224582,22092768,33,3,9,36,-5868186,0.734384302
2013,Fire,Carterville Firefighter's Pension Fund,256295,650378,4,0,0,4,-394083,0.394070833
2013,Fire,Cary FPD Firefighters Pension Fund,3050471,3629061,6,0,1,6,-578590,0.840567574
2013,Fire,Central Stickney FPD Firefighters Pension Fund,3241.4,0,0,0,0,0,3241.4,0
2013,Fire,Centralia Firefighters Pension Fund,10771393.24,17061577.66,19,0,17,19,-6290184.42,0.631324574
2013,Fire,Centralia FPD Firefighters Pension Fund,476053,713341,1,0,2,1,-237288,0.667356846
2013,Fire,Champaign Firefighters Pension Fund,65117011.03,88626020.1,92,2,53,94,-23509009.07,0.734739199
2013,Fire,Channahon Fire Protection District Firefighters Pe,3151209.71,2303323.75,14,0,0,14,847885.96,1.368114105
2013,Fire,Charleston Firefighters Pension Fund,13137048,27477458,31,1,29,32,-14340410,0.478102742
2013,Fire,Chatham FPD Firefighter's Pension Fund,1972745,3151027,15,0,0,15,-1178282,0.626064137
2013,Fire,Cherry Valley FPD Firefighter's Pension Fund,2011471,3062739,14,0,0,14,-1051268,0.656755603
2013,Fire,Chicago Heights Firefighters Pension Fund,34856669,72022913,62,3,54,65,-37166244,0.483966387
2013,Fire,Chicago Ridge Firefighters Pension Fund,9522835.09,15238146.88,17,0,3,17,-5715311.79,0.624933935
2013,Fire,Cicero Firefighters Pension Fund,28423679.71,89890267.76,68,0,50,68,-61466588.05,0.316204195
2013,Fire,Clarendon Hills Firefighters Pension Fund,1008023,1408900,1,0,0,1,-400877,0.715468096
2013,Fire,Clinton Firefighters Pension Fund,1596616,2538424,3,0,3,3,-941808,0.628979241
2013,Fire,Coal City Firefighter's Pension Fund,460235,628674,9,0,0,9,-168439,0.732072585
2013,Fire,Collinsville Firefighters Pension Fund,19982112.51,26367908.34,33,0,21,33,-6385795.83,0.757819401
2013,Fire,Country Club Hills Firefighters Pension Fund,6511406.83,11923208.2,12,2,6,14,-5411801.37,0.546111979
2013,Fire,Countryside FPD Firefighters Pension Fund,22081129,31115414,30,2,18,32,-9034285,0.709652425
2013,Fire,Crystal Lake Firefighters Pension Fund,22253888,33965730,60,3,10,63,-11711842,0.655186507
2013,Fire,Danville Firefighters Pension Fund,12934541,54132371,51,1,50,52,-41197830,0.238942813
2013,Fire,Darien Woodridge FPD Firefighters Pension Fund,16637066,24853026,30,2,12,32,-8215960,0.669418122
2013,Fire,Decatur Firefighters Pension Fund,67277192.69,119817788.4,110,2,78,112,-52540595.68,0.561495865
2013,Fire,Deerfield-Bannockburn Fire Protection District,30703762,37558071,37,5,18,42,-6854309,0.817501037
2013,Fire,Dekalb Firefighters Pension Fund,22023183.42,60474199.97,52,0,38,52,-38451016.55,0.364174862
2013,Fire,Des Plaines Firefighters Pension Fund,63986122.08,122412609,92,0,65,92,-58426486.95,0.522708589
2013,Fire,Dixon Community FPD Firefighter Pension Fund,4180107,7386423,10,1,6,11,-3206316,0.56591763
2013,Fire,Dixon Firefighters Pension Fund,8282875,14926329,17,0,15,17,-6643454,0.554917086
2013,Fire,Dolton Firefighters Pension Fund,11805495,16590719,22,0,9,22,-4785224,0.711572235
2013,Fire,Downers Grove Firefighters Pension Fund,40947169.37,77236856.07,76,0,31,76,-36289686.7,0.530150649
2013,Fire,Duquoin Firefighters Pension Fund,2459844.31,6842119.41,7,0,3,7,-4382275.1,0.359514964
2013,Fire,East Alton Firefighters Pension Fund,1894009,7486263,6,0,4,6,-5592254,0.252997924
2013,Fire,East Dundee/Countryside FPD Firefighters Pension F,2099368.67,3701944.83,7,0,1,7,-1602576.16,0.567098854
2013,Fire,East Joliet FPD Firefighters Pension Fund,1749681,1311128,10,1,1,11,438553,1.334485268
2013,Fire,East Moline Firefighters Pension Fund,22713873.66,29886139.9,34,1,24,35,-7172266.24,0.76001363
2013,Fire,East Peoria Firefighters Pension Fund,18045357,30730982,40,2,16,42,-12685625,0.587204047
2013,Fire,East St Louis Firefighters Pension Fund,12884738.28,52726853.04,54,0,40,54,-39842114.76,0.244367671
2013,Fire,Edwardsville Firefighters Pension Fund,11830768,19005484,25,0,20,25,-7174716,0.622492329
2013,Fire,Effingham Firefighters Pension Fund,8484597,13189310,15,1,10,16,-4704713,0.64329347
2013,Fire,Elburn/Countryside FPD Firefighters Pension Fund,4245754,6842541,21,3,0,24,-2596787,0.620493761
2013,Fire,Elgin Firefighters Pension Fund,60781485.9,133936936.5,129,3,63,132,-73155450.61,0.45380675
2013,Fire,Elk Grove Village Firefighters Pension Fund,57043598,101977521,85,2,65,87,-44933923,0.559374237
2013,Fire,Elmhurst Firefighters Pension Fund,33729655,50978288.76,43,1,29,44,-17248633.76,0.661647455
2013,Fire,Elmwood Park Firefighters Pension Fund,12328785.14,30418021.67,26,0,17,26,-18089236.53,0.405311867
2013,Fire,Elwood Fire Protection District,910233.14,1167932.68,1,0,0,1,-257699.54,0.779354115
2013,Fire,Evanston Firefighters Pension Fund,63923121.37,138943312,100,4,85,104,-75020190.66,0.460066199
2013,Fire,Evergreen Park Firefighters Pension Fund,885431.89,3269405.41,1,0,2,1,-2383973.52,0.270823523
2013,Fire,Fairfield Firefighters Pension Fund,1554431,3184888,4,0,2,4,-1630457,0.488064572
2013,Fire,Fairview/Caseyville FPD Firefighters Pension Fund,2103742.1,3017898.24,3,0,1,3,-914156.14,0.697088481
2013,Fire,Flossmoor Firefighters Pension Fund,2089862,5416590,3,0,3,3,-3326728,0.385826138
2013,Fire,Forest Park Firefighters Pension Fund,14303556,29327693,21,2,14,23,-15024137,0.487715007
2013,Fire,Forest View Firefighters Pension Fund,2092356,5661256,3,1,5,4,-3568900,0.369592189
2013,Fire,Fosterburg FPD Firefighters Pension Fund,1100452,1873509,7,0,1,7,-773057,0.587374814
2013,Fire,Frankfort FPD Firefighters Pension Fund,8773340,9915579,55,1,0,56,-1142239,0.884803601
2013,Fire,Franklin Park Firefighters Pension Fund,22796410,46968144,39,1,28,40,-24171734,0.48535897
2013,Fire,Freeport Firefighters Pension Fund,31108907,40836837,44,2,38,46,-9727930,0.761785419
2013,Fire,Galesburg Firefighters Pension Fund,21482904.94,45350039.03,42,2,50,44,-23867134.09,0.473713042
2013,Fire,Geneva Firefighters Pension Fund,11935022,14029590,21,0,5,21,-2094568,0.850703549
2013,Fire,Glencoe Firefighters Pension Fund,9284,760795,0,0,2,0,-751511,0.012203024
2013,Fire,Glenside FPD Firefighters Pension Fund,7697201,15025743,14,0,7,14,-7328542,0.51226758
2013,Fire,Glenview Firefighters Pension Fund,59170642.32,103570429.4,81,0,62,81,-44399787.12,0.571308265
2013,Fire,Glenwood Firefighters Pension Fund,2514318,3897198,3,0,2,3,-1382880,0.645160446
2013,Fire,Godfrey Paid Firefighters Pension Fund,6189958,8385293,18,0,7,18,-2195335,0.738192213
2013,Fire,Granite City Firefighters Pension Fund C/O Gail Va,17176354,51693489,54,1,30,55,-34517135,0.332273064
2013,Fire,Grayslake FPD Firefighters Pension Fund,11240778,17293592,31,0,2,31,-6052814,0.649996716
2013,Fire,Greater Round Lake FPD Firefighters Pension Fund,12778536,16205202,36,1,4,37,-3426666,0.788545308
2013,Fire,Gurnee Firefighters Pension Fund,23380535,30650258,47,0,9,47,-7269723,0.762816907
2013,Fire,Hampshire FPD Firefighters Pension Fund,1525900,2294984,7,1,0,8,-769084,0.66488481
2013,Fire,Hanover Park Firefighters Pension Fund,13515528,22420540,32,3,10,35,-8905012,0.602819022
2013,Fire,Harlem-Roscoe Firefighters Pension Fund,133706,108772,2,0,0,2,24934,1.229231788
